productId,name,extNumber,imageUrl,url,marketPrice,extRarity,extDescription,extColor,extCardType
668642,Crocodile - OP14-120 (Alternate Art),OP14-120,https://tcgplayer-cdn.tcgplayer.com/product/668642_200w.jpg,https://cpt.tcgcsv.com/Ssm7,38.76,SEC,"[On Play] up to 1 of your opponent's Characters with a cost of 9 or less cannot attack until the end of your opponent's next End Phase. Then, if your opponent has a Character 1ith a cost of 0 or with a cost of 8 or more, draw 1 card.
<br>[On K.O.] <strong>You may trash 1 card from your hand:</strong> Play this Character card from your trash.",Black,Character
668643,Dracule Mihawk - OP14-119 (Alternate Art),OP14-119,https://tcgplayer-cdn.tcgplayer.com/product/668643_200w.jpg,https://cpt.tcgcsv.com/Tsm7,33.19,SEC,"[Your Turn] When this Character becomes rested, up to 1 of your opponent's Characters with a cost or 9 or less cannot be rested until the end of your opponent's next End Phase.
<br>[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your Leader or Character cards gains +2000 power during this battle.",Green,Character
668644,Kikunojo - EB04-012,EB04-012,https://tcgplayer-cdn.tcgplayer.com/product/668644_200w.jpg,https://cpt.tcgcsv.com/Vsm7,0.33,SR,"[Activate:Main] [Once Per Turn] If this Character has played on this turn, set your {Land of Wano} type Leader as active.",Green,Character
668645,Kikunojo - EB04-012 (Alternate Art),EB04-012,https://tcgplayer-cdn.tcgplayer.com/product/668645_200w.jpg,https://cpt.tcgcsv.com/Wsm7,8.24,SR,"[Activate:Main] [Once Per Turn] If this Character has played on this turn, set your {Land of Wano} type Leader as active.",Green,Character
668658,Carrot,EB04-013,https://tcgplayer-cdn.tcgplayer.com/product/668658_200w.jpg,https://cpt.tcgcsv.com/btm7,0.56,SR,"[On Play] If your Leader has the {Minks} type, set up to 2 of your {Minks} type Characters and your Leader as active.",Green,Character
668659,Carrot (Alternate Art),EB04-013,https://tcgplayer-cdn.tcgplayer.com/product/668659_200w.jpg,https://cpt.tcgcsv.com/ctm7,18.0,SR,"[On Play] If your Leader has the {Minks} type, set up to 2 of your {Minks} type Characters and your Leader as active.",Green,Character
668670,Nefeltari Vivi,EB04-025,https://tcgplayer-cdn.tcgplayer.com/product/668670_200w.jpg,https://cpt.tcgcsv.com/qtm7,1.64,SR,"[On Play] Play up to 1 {Alabasta} type Character card with a cost of 8 or less other than [Nefeltari Vivi] from your hand. Then, your opponent places 1 card from your hand at the bottom of their deck.",Blue,Character
668671,Nefeltari Vivi (Alternate Art),EB04-025,https://tcgplayer-cdn.tcgplayer.com/product/668671_200w.jpg,https://cpt.tcgcsv.com/rtm7,43.08,SR,"[On Play] Play up to 1 {Alabasta} type Character card with a cost of 8 or less other than [Nefeltari Vivi] from your hand. Then, your opponent places 1 card from your hand at the bottom of their deck.",Blue,Character
668752,Foxy (Alternate Art),EB04-036,https://tcgplayer-cdn.tcgplayer.com/product/668752_200w.jpg,https://cpt.tcgcsv.com/3wm7,8.98,SR,"[On Play] <strong>DON!! -1:</strong> If your Leader has the {Foxy Pirates} type, draw 2 cards and trash 1 card from your hand. Then, rest up to 1 of your opponent's Characters with a cost of 9 or less.
<br>[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character
668753,Foxy,EB04-036,https://tcgplayer-cdn.tcgplayer.com/product/668753_200w.jpg,https://cpt.tcgcsv.com/5wm7,0.28,SR,"[On Play] <strong>DON!! -1:</strong> If your Leader has the {Foxy Pirates} type, draw 2 cards and trash 1 card from your hand. Then, rest up to 1 of your opponent's Characters with a cost of 9 or less.
<br>[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character
669239,Rosinante & Law,EB04-038,https://tcgplayer-cdn.tcgplayer.com/product/669239_200w.jpg,https://cpt.tcgcsv.com/PJm7,2.73,SR,"Under the rules of this game, also treat this card's name as [Trafalgar Law] and [Donquixote Rosinante]. 
<br>[Blocker]
<br>[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character
669240,Rosinante & Law (Alternate Art),EB04-038,https://tcgplayer-cdn.tcgplayer.com/product/669240_200w.jpg,https://cpt.tcgcsv.com/QJm7,50.43,SR,"Under the rules of this game, also treat this card's name as [Trafalgar Law] and [Donquixote Rosinante]. 
<br>[Blocker]
<br>[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card. Then, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character
670250,Roronoa Zoro - OP14-015 (Alternate Art),OP14-015,https://tcgplayer-cdn.tcgplayer.com/product/670250_200w.jpg,https://cpt.tcgcsv.com/07n7,12.6,R,"[Rush] <em>(This card can attack on the turn in which it is played.)</em>
<br>[When Attacking] Give up to 1 of your opponent's Characters -1000 power during this turn.",Red,Character
670251,Vergo (Alternate Art),OP14-061,https://tcgplayer-cdn.tcgplayer.com/product/670251_200w.jpg,https://cpt.tcgcsv.com/27n7,14.83,R,"[Once Per Turn] If your {Donquixote Pirates} type Character would be removed from the field by your opponent's effect, you may return 1 DON!! card from your field to your DON!! deck instead.
<br>[When Attacking] <strong>DON!! -1</strong>: Give up to 1 of your opponent's Characters -2000 power during this turn.",Purple,Character
670252,Nami,OP14-031,https://tcgplayer-cdn.tcgplayer.com/product/670252_200w.jpg,https://cpt.tcgcsv.com/37n7,3.51,SR,"[Blocker]
<br>[On Play] Rest up to 2 of your opponent's Characters with a cost of 8 or less. Then, set up to 5 of your DON!! cards as active at the end of this turn.",Green,Character
670254,Nami (Alternate Art),OP14-031,https://tcgplayer-cdn.tcgplayer.com/product/670254_200w.jpg,https://cpt.tcgcsv.com/67n7,54.53,SR,"[Blocker]
<br>[On Play] Rest up to 2 of your opponent's Characters with a cost of 8 or less. Then, set up to 5 of your DON!! cards as active at the end of this turn.",Green,Character
670255,Shanks (Alternate Art),OP14-027,https://tcgplayer-cdn.tcgplayer.com/product/670255_200w.jpg,https://cpt.tcgcsv.com/77n7,24.71,R,"[Your Turn] When this Character becomes rested, rest up to 1 of your opponent's Characters with 7000 base power or less.
<br>[Opponent's Turn] If this Character is rested, give all of your opponent's Characters -1000 power.",Green,Character
670596,Perona - OP14-111 (Alternate Art),OP14-111,https://tcgplayer-cdn.tcgplayer.com/product/670596_200w.jpg,https://cpt.tcgcsv.com/Xfn7,32.41,R,"[On Play]/[On K.O] Up to 1 of your opponent's Characters with a cost of 6 or less cannot attack until the end of your opponent's next End Phase.
<br>[Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.",Yellow,Character
670597,Arlong (Alternate Art),OP14-042,https://tcgplayer-cdn.tcgplayer.com/product/670597_200w.jpg,https://cpt.tcgcsv.com/Zfn7,5.48,R,"[On Play] If your Leader has the {Fish Man} type, look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character
670630,Mr.1 (Daz.Bonez) (Alternate Art),OP14-090,https://tcgplayer-cdn.tcgplayer.com/product/670630_200w.jpg,https://cpt.tcgcsv.com/Dgn7,7.87,R,"If there is a Character with a cost of 0 or with a cost of 8 or more, this Character can attack Characters on the turn in which it is played.
<br>[On Play] Rest up to 1 of your opponent's Characters with a cost of 0.",Black,Character
670639,Mr.2.Bon.Kurei (Bentham),OP14-091,https://tcgplayer-cdn.tcgplayer.com/product/670639_200w.jpg,https://cpt.tcgcsv.com/Pgn7,1.1,SR,"[On K.O.] Play up to 1 Character card with a type including ""Baroque Works"" and a cost of 5 or less other than [Mr.2.Bon.Kurei.(Bentham)] from your hand or trash.",Black,Character
670640,Mr.2.Bon.Kurei (Bentham) (Alternate Art),OP14-091,https://tcgplayer-cdn.tcgplayer.com/product/670640_200w.jpg,https://cpt.tcgcsv.com/Qgn7,14.08,SR,"[On K.O.] Play up to 1 Character card with a type including ""Baroque Works"" and a cost of 5 or less other than [Mr.2.Bon.Kurei.(Bentham)] from your hand or trash.",Black,Character
670642,Roronoa Zoro - PRB02-006 (SP),PRB02-006,https://tcgplayer-cdn.tcgplayer.com/product/670642_200w.jpg,https://cpt.tcgcsv.com/Sgn7,1252.13,R,"[Opponent's Turn] If this Character would be rested by your opponent's Character's effect, you may rest 1 of your other Characters instead.
<br>[Blocker]",Green,Character
670645,Edward Weevil - EB01-023 (SP),EB01-023,https://tcgplayer-cdn.tcgplayer.com/product/670645_200w.jpg,https://cpt.tcgcsv.com/Wgn7,65.8,R,[On Play] Draw 1 card.,Blue,Character
670874,Ground Death (Alternate Art),OP14-096,https://tcgplayer-cdn.tcgplayer.com/product/670874_200w.jpg,https://cpt.tcgcsv.com/vmn7,104.54,R,"[Main] <strong>You may rest 2 of your Don!! cards:</strong> Negate the effect of up to 1 of your opponent's Characters with a cost of 5 or less during this turn.
<br>[Counter] If you have 10 or more cards in your trash up to 1 of your Leader or Character cards gains +4000 power during this battle.",Black,Event
670875,You'll Frighten Me... (Alternate Art),OP14-118,https://tcgplayer-cdn.tcgplayer.com/product/670875_200w.jpg,https://cpt.tcgcsv.com/wmn7,212.65,R,"[Counter] If you have 2 or less Life cards, up to 1 of your opponent's active Characters cannot attack during this turn.
<br>[Trigger] Play up to 1 Character card with 6000 power or less and a [Trigger] from your hand.",Yellow,Event
670876,Donquixote Rosinante - OP12-108,OP12-108,https://tcgplayer-cdn.tcgplayer.com/product/670876_200w.jpg,https://cpt.tcgcsv.com/xmn7,43.25,TR,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Trafalgar Law] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Yellow,Character
671329,Scaled Neptunian,EB04-011,https://tcgplayer-cdn.tcgplayer.com/product/671329_200w.jpg,https://cpt.tcgcsv.com/Cxn7,0.06,C,"[Rush: Character] <em>(This card can attack Characters on the turn in which it is played.)</em><br>
[On Play] Draw a card for each of your {Neptunian} type Characters. Then, trash the same number of cards from your hand.",Green,Character
671330,Kouzuki Sukiyaki,EB04-014,https://tcgplayer-cdn.tcgplayer.com/product/671330_200w.jpg,https://cpt.tcgcsv.com/Dxn7,0.06,C,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)<br>
[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your {Land of Wano} type Leader.",Green,Character
671331,Bird Neptunian,EB04-016,https://tcgplayer-cdn.tcgplayer.com/product/671331_200w.jpg,https://cpt.tcgcsv.com/Fxn7,0.06,C,"[Activate: Main] Set up to 1 of your DON!! cards as active. Then, you cannot set DON!! cards as active using Character effects during this turn.<br>
[When Attacking] If you have 3 or more {Neptunian} type Characters, rest up to 1 of your opponent's Characters with a cost of 8 or less.",Green,Character
671332,Mystoms,EB04-017,https://tcgplayer-cdn.tcgplayer.com/product/671332_200w.jpg,https://cpt.tcgcsv.com/Gxn7,0.08,C,"[Your Turn] If you have 3 or more {Minks} type Characters, give all of your opponent's Characters 1 cost.<br>
[On Play] If your Leader has the {Minks} type, play up to 1 {Minks} type Character card with a cost of 5 or less from your hand.",Green,Character
671333,Megalo,EB04-018,https://tcgplayer-cdn.tcgplayer.com/product/671333_200w.jpg,https://cpt.tcgcsv.com/Hxn7,0.7,R,[On Play] You may rest this Character: K.O. up to 1 of your opponent's rested Characters with 8000 power or less.,Green,Character
671334,Shark Brick Fist,EB04-020,https://tcgplayer-cdn.tcgplayer.com/product/671334_200w.jpg,https://cpt.tcgcsv.com/Jxn7,0.06,C,"[Counter] Up to 1 of your {Fish-Man} type Leader or Character cards gains +3000 power during this battle. Then, set up to 1 of your {Fish-Man} type Characters as active.<br>
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Event
671335,Igaram,EB04-021,https://tcgplayer-cdn.tcgplayer.com/product/671335_200w.jpg,https://cpt.tcgcsv.com/Kxn7,0.04,C,"[On Play] If your Leader is [Nefeltari Vivi], draw 2 cards and trash 1 card from your hand.<br>
[Activate: Main] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> Give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Blue,Character
671336,Issho - EB04-022,EB04-022,https://tcgplayer-cdn.tcgplayer.com/product/671336_200w.jpg,https://cpt.tcgcsv.com/Lxn7,0.29,R,"[On Play] <strong>You may trash 2 cards from your hand:</strong> If your opponent has 6 or more cards in their hand, your opponent places 2 cards from their hand at the bottom of their deck in any order.<br>
[DON!! x1] [When Attacking] <strong>You may trash 1 card from your hand:</strong> Give up to 1 of your opponent's Characters 2000 power during this turn.",Blue,Character
671337,Terracotta,EB04-024,https://tcgplayer-cdn.tcgplayer.com/product/671337_200w.jpg,https://cpt.tcgcsv.com/Mxn7,0.12,C,"[Activate: Main] <strong>You may rest this Character and trash 1 card from your hand:</strong> Up to 1 of your {Alabasta} type Characters gains [Unblockable] during this turn.<br>
<em>(This card cannot be blocked.)</em>",Blue,Character
671338,Bluegrass,EB04-026,https://tcgplayer-cdn.tcgplayer.com/product/671338_200w.jpg,https://cpt.tcgcsv.com/Nxn7,0.08,C,"[On Play] Place up to 1 of your opponent's Characters with a cost of 1 or less at the bottom of the owner's deck.<br>
[When Attacking] Draw 1 card and trash 1 card from your hand.",Blue,Character
671339,Ice Time,EB04-028,https://tcgplayer-cdn.tcgplayer.com/product/671339_200w.jpg,https://cpt.tcgcsv.com/Pxn7,0.27,R,"[Main] <strong>You may trash 1 card from your hand:</strong> If your Leader has the {Navy} type, up to 2 of your opponent's Characters with 10000 power or less cannot attack until the end of your opponent's next End Phase.<br>
<br>[Trigger] Return up to 1 Character with a cost of 5 or less to the owner's hand.",Blue,Event
671340,I Heard the Sound...of a Lady's Teardrops Falling,EB04-029,https://tcgplayer-cdn.tcgplayer.com/product/671340_200w.jpg,https://cpt.tcgcsv.com/Qxn7,0.17,C,"[Main] If your Leader is [Sanji], look at 3 cards from the top of your deck; reveal up to 1 [Sanji] or Event card and add it to your hand. Then, trash the rest.<br>
[Counter] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your [Sanji] cards gains +4000 power during this battle.",Blue,Event
671341,King,EB04-031,https://tcgplayer-cdn.tcgplayer.com/product/671341_200w.jpg,https://cpt.tcgcsv.com/Rxn7,0.13,R,"If this Character would be K.O.'d, you may return 1 DON!! card from your field to your DON!! deck instead.<br>
[Activate: Main] [Once Per Turn] If your Leader has the {Animal Kingdom Pirates} type and you have no other [King] Characters, add up to 1 DON!! card from your DON!! deck and set it as active, and add up to 1 additional DON!! card and rest it.",Purple,Character
671342,Queen,EB04-032,https://tcgplayer-cdn.tcgplayer.com/product/671342_200w.jpg,https://cpt.tcgcsv.com/Sxn7,0.14,R,"[On Play] <strong>You may trash 1 {Animal Kingdom Pirates} type card from your hand:</strong> Draw 2 cards.<br>
[Activate: Main] [Once Per Turn] <strong>You may rest 2 of your DON!! cards:</strong> If your Leader has the {Animal Kingdom Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character
671343,Groggy Monsters,EB04-033,https://tcgplayer-cdn.tcgplayer.com/product/671343_200w.jpg,https://cpt.tcgcsv.com/Txn7,0.08,C,"[On Play] <strong>DON!! 1:</strong> If you have 3 or more {Foxy Pirates} type Characters, K.O. up to 1 of your opponent's Characters with 6000 base power or less.",Purple,Character
671344,Charlotte Pudding,EB04-034,https://tcgplayer-cdn.tcgplayer.com/product/671344_200w.jpg,https://cpt.tcgcsv.com/Vxn7,0.13,C,"[Blocker]<br>
[On Your Opponent's Attack] [Once Per Turn] <strong>You may trash 1 card from your hand:</strong> If you have 4 or more Events in your trash, up to 1 of your Leader or Character cards gains +2000 power during this battle.",Purple,Character
671345,Hitokiri Kamazo,EB04-035,https://tcgplayer-cdn.tcgplayer.com/product/671345_200w.jpg,https://cpt.tcgcsv.com/Wxn7,0.07,C,"[Blocker]<br>
[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, if your Leader has the {Kid Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character
671346,Porche,EB04-037,https://tcgplayer-cdn.tcgplayer.com/product/671346_200w.jpg,https://cpt.tcgcsv.com/Xxn7,0.08,C,"[On Play] If your Leader has the {Foxy Pirates} type, look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character
671347,"Eustass""Captain""Kid - EB04-039",EB04-039,https://tcgplayer-cdn.tcgplayer.com/product/671347_200w.jpg,https://cpt.tcgcsv.com/Zxn7,0.12,R,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.<br>
[Activate: Main] <strong>You may trash this Character:</strong> Play up to 1 {Kid Pirates} type Character card with a cost of 5 or less from your hand.",Purple,Character
671348,Flame Dragon Torch,EB04-040,https://tcgplayer-cdn.tcgplayer.com/product/671348_200w.jpg,https://cpt.tcgcsv.com/-xn7,0.11,R,"[Main] <strong>You may rest 6 of your DON!! cards:</strong> Up to 1 of your [Kaido] cards gains +3000 power during this turn. Then, rest up to 1 of your opponent's Characters.<br>
[Counter] <strong>DON!! 1:</strong> Your Leader gains +4000 power during this battle.",Purple,Event
671349,Urouge,OP14-002,https://tcgplayer-cdn.tcgplayer.com/product/671349_200w.jpg,https://cpt.tcgcsv.com/_xn7,0.07,UC,"[When Attacking] If this Character has 5000 power or more, draw 1 card and K.O. up to 1 of your opponent's Characters with 3000 base power or less.",Red,Character
671350,"Capone""Gang""Bege",OP14-003,https://tcgplayer-cdn.tcgplayer.com/product/671350_200w.jpg,https://cpt.tcgcsv.com/0zn7,0.05,C,This Character cannot be K.O.'d by effects of your opponent's Characters with 5000 base power or less.,Red,Character
671351,Cavendish,OP14-004,https://tcgplayer-cdn.tcgplayer.com/product/671351_200w.jpg,https://cpt.tcgcsv.com/2zn7,0.09,UC,"If this Character has 5000 power or more, this Character gains [Rush].<br>
<em>(This card can attack on the turn in which it is played.)</em>",Red,Character
671352,Killer,OP14-005,https://tcgplayer-cdn.tcgplayer.com/product/671352_200w.jpg,https://cpt.tcgcsv.com/3zn7,0.09,C,[Activate: Main] [Once Per Turn] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.,Red,Character
671353,Shachi & Penguin,OP14-006,https://tcgplayer-cdn.tcgplayer.com/product/671353_200w.jpg,https://cpt.tcgcsv.com/5zn7,0.08,C,"[When Attacking] If this Character has 5000 power or more, give up to 1 of your opponent's Characters 2000 power during this turn.",Red,Character
671354,Jewelry Bonney,OP14-007,https://tcgplayer-cdn.tcgplayer.com/product/671354_200w.jpg,https://cpt.tcgcsv.com/6zn7,0.09,C,,Red,Character
671355,Scratchmen Apoo,OP14-008,https://tcgplayer-cdn.tcgplayer.com/product/671355_200w.jpg,https://cpt.tcgcsv.com/7zn7,0.05,C,,Red,Character
671356,Basil Hawkins,OP14-010,https://tcgplayer-cdn.tcgplayer.com/product/671356_200w.jpg,https://cpt.tcgcsv.com/8zn7,0.1,UC,"[On K.O.] Look at 5 cards from the top of your deck; play up to 1 {Supernovas} type Character card with 2000 power or less other than [Basil Hawkins]. Then, place the rest at the bottom of your deck in any order.",Red,Character
671357,Bartolomeo,OP14-011,https://tcgplayer-cdn.tcgplayer.com/product/671357_200w.jpg,https://cpt.tcgcsv.com/9zn7,0.09,UC,"[DON!! x2] This Character gains [Blocker].<br>
<em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Red,Character
671358,Bepo,OP14-012,https://tcgplayer-cdn.tcgplayer.com/product/671358_200w.jpg,https://cpt.tcgcsv.com/bzn7,0.07,C,"[When Attacking] If this Character has 5000 power or more, give up to 2 rested DON!! cards to your Leader or 1 of your Characters.",Red,Character
671359,"Eustass""Captain""Kid - OP14-014",OP14-014,https://tcgplayer-cdn.tcgplayer.com/product/671359_200w.jpg,https://cpt.tcgcsv.com/czn7,0.14,R,"[Blocker]<br>
[On Play] If your Leader has the {Supernovas} type, play up to 1 red Character card with 2000 power or less from your hand.",Red,Character
671360,X.Drake,OP14-016,https://tcgplayer-cdn.tcgplayer.com/product/671360_200w.jpg,https://cpt.tcgcsv.com/dzn7,0.28,R,"[Opponent's Turn] [Once Per Turn] If your {Supernovas} type Character would be removed from the field by your opponent's effect, you may give your Leader 2000 power during this turn instead.<br>
[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters 2000 power during this turn.",Red,Character
671361,Chambres,OP14-017,https://tcgplayer-cdn.tcgplayer.com/product/671361_200w.jpg,https://cpt.tcgcsv.com/fzn7,0.12,C,[Main] Select 2 of your opponent's Characters with 9000 base power or less. Swap the base power of the selected Characters with each other during this turn.,Red,Event
671362,Time for the Counterattack,OP14-018,https://tcgplayer-cdn.tcgplayer.com/product/671362_200w.jpg,https://cpt.tcgcsv.com/gzn7,0.14,R,"[Counter] If there is a Character with 8000 power or more, up to 1 of your Leader or Character cards gains +4000 power during this battle.<br>
[Trigger] Play up to 1 red Character card with 2000 power or less from your hand.",Red,Event
671363,I Have a Plan to Take Down One of the Four Emperors!!,OP14-019,https://tcgplayer-cdn.tcgplayer.com/product/671363_200w.jpg,https://cpt.tcgcsv.com/hzn7,0.12,UC,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 {Supernovas} or {Straw Hat Crew} type Character card and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br>
[Trigger] Draw 1 card.",Red,Event
671364,Issho - OP14-021,OP14-021,https://tcgplayer-cdn.tcgplayer.com/product/671364_200w.jpg,https://cpt.tcgcsv.com/jzn7,0.06,C,"[Your Turn] When this Character becomes rested, you may add 1 card from the top of your Life cards to your hand. If you do, up to 1 of your opponent's rested Characters or Stages will not become active in your opponent's next Refresh Phase.",Green,Character
671365,Usopp,OP14-022,https://tcgplayer-cdn.tcgplayer.com/product/671365_200w.jpg,https://cpt.tcgcsv.com/kzn7,0.11,UC,"[End of Your Turn] If your Leader has the {FILM} or {Straw Hat Crew} type, set up to 2 of your DON!! cards as active.",Green,Character
671366,Kikunojo - OP14-023,OP14-023,https://tcgplayer-cdn.tcgplayer.com/product/671366_200w.jpg,https://cpt.tcgcsv.com/lzn7,0.6,R,[End of Your Turn] Set this Character as active.,Green,Character
671367,Kin'emon,OP14-024,https://tcgplayer-cdn.tcgplayer.com/product/671367_200w.jpg,https://cpt.tcgcsv.com/mzn7,0.09,C,"[On Play] Set up to 3 of your DON!! cards as active. Then, you cannot play Character cards during this turn.<br>
[On K.O.] Rest up to 1 of your opponent's cards.",Green,Character
671368,Kuro,OP14-025,https://tcgplayer-cdn.tcgplayer.com/product/671368_200w.jpg,https://cpt.tcgcsv.com/nzn7,0.05,C,"[On Play] If your Leader is [Kuro], play up to 1 {East Blue} type Character card with a cost of 6 or less from your hand.",Green,Character
671369,Kouzuki Oden,OP14-026,https://tcgplayer-cdn.tcgplayer.com/product/671369_200w.jpg,https://cpt.tcgcsv.com/pzn7,0.11,UC,"[Opponent's Turn] If this Character is rested, this Character gains +2000 power.",Green,Character
671370,Shanks,OP14-027,https://tcgplayer-cdn.tcgplayer.com/product/671370_200w.jpg,https://cpt.tcgcsv.com/qzn7,0.86,R,"[Your Turn] When this Character becomes rested, rest up to 1 of your opponent's Characters with 7000 base power or less.<br>
[Opponent's Turn] If this Character is rested, give all of your opponent's Characters 1000 power.",Green,Character
671371,Johnny,OP14-028,https://tcgplayer-cdn.tcgplayer.com/product/671371_200w.jpg,https://cpt.tcgcsv.com/rzn7,0.04,C,"[Your Turn] When this Character becomes rested, K.O. up to 1 of your opponent's rested Characters with a cost of 2 or less.",Green,Character
671372,Tashigi,OP14-029,https://tcgplayer-cdn.tcgplayer.com/product/671372_200w.jpg,https://cpt.tcgcsv.com/szn7,0.61,R,"[Opponent's Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your cards instead.<br>
[Activate: Main] [Once Per Turn] <strong>You may rest 2 of your cards:</strong> This Character gains +2000 power until the end of your opponent's next End Phase.",Green,Character
671373,Chaka & Pell - OP14-030,OP14-030,https://tcgplayer-cdn.tcgplayer.com/product/671373_200w.jpg,https://cpt.tcgcsv.com/tzn7,0.03,C,,Green,Character
671374,Humandrill,OP14-032,https://tcgplayer-cdn.tcgplayer.com/product/671374_200w.jpg,https://cpt.tcgcsv.com/vzn7,0.09,UC,"[Your Turn] When this Character becomes rested, rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Character
671375,Monkey.D.Luffy - OP14-34,OP14-034,https://tcgplayer-cdn.tcgplayer.com/product/671375_200w.jpg,https://cpt.tcgcsv.com/wzn7,0.19,R,"[Your Turn] All of your green {Straw Hat Crew} type Characters with a base cost of 4 or more gain +1000 power.<br>
[Once Per Turn] If your {Straw Hat Crew} type Character would be K.O.'d by your opponent's effect, you may rest 1 of your Characters instead.",Green,Character
671376,Yosaku,OP14-035,https://tcgplayer-cdn.tcgplayer.com/product/671376_200w.jpg,https://cpt.tcgcsv.com/xzn7,0.05,C,"[Your Turn] When this Character becomes rested, up to 1 of your opponent's rested Characters with a cost of 4 or less will not become active in your opponent's next Refresh Phase.",Green,Character
671377,"Strive to Surpass me, Roronoa Zoro!!!",OP14-036,https://tcgplayer-cdn.tcgplayer.com/product/671377_200w.jpg,https://cpt.tcgcsv.com/zzn7,0.1,C,"[Counter] <strong>You may rest 1 of your cards:</strong> Up to 1 of your Leader or Character cards gains +4000 power during this battle.<br>
[Trigger] <strong>You may rest 1 of your cards:</strong> Rest up to 1 of your opponent's Characters with 7000 base power or less.",Green,Event
671378,For Fun,OP14-037,https://tcgplayer-cdn.tcgplayer.com/product/671378_200w.jpg,https://cpt.tcgcsv.com/Bzn7,0.11,R,"[Main] <strong>You may rest 3 of your cards:</strong> K.O. up to 1 of your opponent's rested Characters with 7000 base power or less.<br>
[Counter] Your Leader gains +3000 power during this battle.",Green,Event
671379,I Never Bother to Remember the Faces of Trash,OP14-038,https://tcgplayer-cdn.tcgplayer.com/product/671379_200w.jpg,https://cpt.tcgcsv.com/Czn7,0.1,UC,"[Main] <strong>You may rest 2 of your cards:</strong> Draw 1 card and rest up to 1 of your opponent's Characters with 7000 base power or less.<br>
[Counter] Your Leader gains +3000 power during this battle.",Green,Event
671380,Coffin Boat,OP14-039,https://tcgplayer-cdn.tcgplayer.com/product/671380_200w.jpg,https://cpt.tcgcsv.com/Dzn7,0.09,UC,"[On Play] If your Leader is [Dracule Mihawk], draw 1 card.<br>
[End of Your Turn] If your Leader is [Dracule Mihawk], set up to 1 of your DON!! cards as active.",Green,Stage
671381,Arlong,OP14-042,https://tcgplayer-cdn.tcgplayer.com/product/671381_200w.jpg,https://cpt.tcgcsv.com/Fzn7,0.13,R,"[On Play] If your Leader has the {Fish-Man} type, look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Blue,Character
671382,Aladine,OP14-043,https://tcgplayer-cdn.tcgplayer.com/product/671382_200w.jpg,https://cpt.tcgcsv.com/Gzn7,0.17,R,"[On Play] Play up to 1 {Fish-Man} or {Merfolk} type Character card with a cost of 3 or less from your hand.<br>
[On K.O.] Draw 1 card.",Blue,Character
671383,Edward.Newgate,OP14-044,https://tcgplayer-cdn.tcgplayer.com/product/671383_200w.jpg,https://cpt.tcgcsv.com/Hzn7,0.08,C,"[Blocker]<br>
[On Play] Reveal 1 card from the top of your deck. If that card's type includes ""Whitebeard Pirates"", draw 2 cards and trash 1 card from your hand.",Blue,Character
671384,Kuroobi,OP14-045,https://tcgplayer-cdn.tcgplayer.com/product/671384_200w.jpg,https://cpt.tcgcsv.com/Jzn7,0.12,UC,"When a card is trashed from your hand by an effect, this Character gains [Rush] during this turn.<br>
<em>(This card can attack on the turn in which it is played.)</em><br>
[On K.O.] Draw 1 card.",Blue,Character
